student_id,term,campus,modality,discipline,discipline_area,workload_hours,attendance_pct,exam1_grade,exam2_grade,project_grade,participation_grade,final_grade,letter_grade,status,approval,fail_reason,age_range,employment_status
S0501,2024.1,Campus A,Presencial,Big Data & Spark,Engineering,48,77.7,69.5,59.3,75.1,81.5,70.4,C,Aprovado,1,,30-34,Tempo integral
S0501,2025.1,Campus A,Presencial,Streaming Systems,Engineering,32,95.0,80.7,69.9,69.7,100.0,75.6,C,Aprovado,1,,30-34,Tempo integral
S0501,2025.1,Campus A,Híbrido,MLOps Foundations,ML/AI,48,78.4,61.4,94.3,78.2,74.8,77.7,C,Aprovado,1,,30-34,Tempo integral
S0501,2024.2,Campus A,Online,Feature Engineering,ML/AI,32,69.2,90.4,72.4,64.2,66.8,73.1,C,Reprovado,0,low_attendance,30-34,Tempo integral
S0501,2024.1,Campus A,Presencial,Statistics for Data,Analytics,32,74.2,47.2,89.2,75.1,70.8,71.2,C,Reprovado,0,low_attendance,30-34,Tempo integral
S0502,2024.1,Campus A,Online,Data Engineering II,Engineering,32,92.0,56.2,74.0,78.4,90.3,72.9,C,Aprovado,1,,30-34,Tempo integral
S0502,2024.2,Campus A,Online,Big Data & Spark,Engineering,48,70.2,67.7,85.2,85.1,67.8,79.1,C,Reprovado,0,low_attendance,30-34,Tempo integral
S0502,2024.2,Campus A,Presencial,Streaming Systems,Engineering,64,73.5,65.8,59.2,82.0,72.7,71.3,C,Reprovado,0,low_attendance,30-34,Tempo integral
S0502,2024.1,Campus A,Online,MLOps Foundations,ML/AI,64,80.3,79.9,79.9,86.5,81.9,82.7,B,Aprovado,1,,30-34,Tempo integral
S0502,2024.1,Campus A,Online,Feature Engineering,ML/AI,32,67.3,92.9,82.0,86.1,63.5,84.5,B,Reprovado,0,low_attendance,30-34,Tempo integral
S0502,2025.1,Campus A,Online,Statistics for Data,Analytics,64,78.0,46.8,94.6,72.6,80.5,72.4,C,Aprovado,1,,30-34,Tempo integral
S0503,2024.2,Campus B,Presencial,Data Engineering II,Engineering,32,94.2,78.0,80.5,79.4,88.7,80.3,B,Aprovado,1,,25-29,Meio período
S0503,2024.1,Campus B,Presencial,Big Data & Spark,Engineering,32,100.0,60.9,55.6,85.9,97.0,73.2,C,Aprovado,1,,25-29,Meio período
S0503,2024.1,Campus B,Presencial,Streaming Systems,Engineering,48,96.9,74.6,65.1,82.5,97.0,77.6,C,Aprovado,1,,25-29,Meio período
S0503,2024.1,Campus B,Presencial,MLOps Foundations,ML/AI,32,87.2,77.9,91.0,69.5,98.6,79.9,C,Aprovado,1,,25-29,Meio período
S0503,2024.2,Campus B,Online,Feature Engineering,ML/AI,32,87.4,73.2,75.8,64.4,94.0,72.4,C,Trancado,0,withdraw,25-29,Meio período
S0503,2024.2,Campus B,Presencial,Statistics for Data,Analytics,32,77.1,80.1,87.2,73.5,82.0,79.4,C,Aprovado,1,,25-29,Meio período
S0504,2024.1,Campus A,Presencial,Data Engineering II,Engineering,32,72.2,70.7,88.1,79.6,74.8,79.0,C,Reprovado,0,low_attendance,30-34,Tempo integral
S0504,2024.2,Campus A,Presencial,Big Data & Spark,Engineering,32,54.7,72.9,80.9,65.9,57.7,70.6,C,Reprovado,0,low_attendance,30-34,Tempo integral
S0504,2025.1,Campus A,Presencial,Streaming Systems,Engineering,32,78.4,65.0,75.9,66.8,81.7,70.1,C,Aprovado,1,,30-34,Tempo integral
S0504,2024.2,Campus A,Presencial,MLOps Foundations,ML/AI,48,75.9,54.4,61.7,81.9,74.9,69.3,D,Reprovado,0,low_grade,30-34,Tempo integral
S0504,2024.1,Campus A,Presencial,Feature Engineering,ML/AI,32,75.9,56.8,67.8,100.0,79.1,79.1,C,Aprovado,1,,30-34,Tempo integral
S0504,2024.2,Campus A,Presencial,Statistics for Data,Analytics,48,75.7,71.3,96.0,69.5,84.9,78.1,C,Aprovado,1,,30-34,Tempo integral
S0505,2025.1,Campus A,Presencial,Data Engineering II,Engineering,32,92.5,86.5,56.8,75.0,91.8,75.0,C,Aprovado,1,,25-29,Tempo integral
S0505,2024.1,Campus A,Presencial,Big Data & Spark,Engineering,64,75.2,61.4,97.1,83.3,77.9,80.8,B,Aprovado,1,,25-29,Tempo integral
S0505,2025.1,Campus A,Presencial,Streaming Systems,Engineering,48,87.0,78.6,90.9,89.1,90.0,87.0,B,Trancado,0,withdraw,25-29,Tempo integral
S0505,2025.1,Campus A,Online,MLOps Foundations,ML/AI,48,80.2,89.6,72.2,90.2,81.9,84.7,B,Aprovado,1,,25-29,Tempo integral
S0505,2024.2,Campus A,Presencial,Feature Engineering,ML/AI,48,94.5,84.0,69.3,91.0,97.9,84.5,B,Aprovado,1,,25-29,Tempo integral
S0505,2025.1,Campus A,Presencial,Statistics for Data,Analytics,48,88.3,56.0,61.4,99.9,90.4,78.3,C,Aprovado,1,,25-29,Tempo integral
S0506,2024.2,Campus B,Presencial,Data Engineering II,Engineering,64,97.8,58.4,92.9,95.9,91.1,85.3,B,Aprovado,1,,40-44,Tempo integral
S0506,2024.2,Campus B,Online,Big Data & Spark,Engineering,32,76.1,61.7,94.9,78.7,72.1,77.8,C,Aprovado,1,,40-44,Tempo integral
S0506,2024.2,Campus B,Presencial,Streaming Systems,Engineering,64,82.7,53.6,71.0,76.1,75.9,69.2,D,Reprovado,0,low_grade,40-44,Tempo integral
S0506,2024.2,Campus B,Híbrido,MLOps Foundations,ML/AI,32,92.8,90.4,94.0,95.0,86.2,92.7,A,Aprovado,1,,40-44,Tempo integral
S0506,2024.2,Campus B,Presencial,Feature Engineering,ML/AI,64,99.6,56.0,65.7,68.0,100.0,67.6,D,Reprovado,0,low_grade,40-44,Tempo integral
S0506,2024.1,Campus B,Híbrido,Statistics for Data,Analytics,32,89.0,81.5,84.4,77.1,89.9,81.3,B,Aprovado,1,,40-44,Tempo integral
S0507,2024.1,Campus A,Híbrido,Data Engineering II,Engineering,32,92.6,86.1,78.2,89.9,87.9,85.8,B,Aprovado,1,,25-29,Tempo integral
S0507,2024.1,Campus A,Híbrido,Big Data & Spark,Engineering,32,92.8,71.8,49.0,82.3,96.8,72.8,C,Aprovado,1,,25-29,Tempo integral
S0507,2024.1,Campus A,Presencial,Streaming Systems,Engineering,32,63.4,86.6,62.1,92.6,70.2,81.2,B,Reprovado,0,low_attendance,25-29,Tempo integral
S0507,2024.2,Campus A,Presencial,MLOps Foundations,ML/AI,32,100.0,45.5,69.3,75.0,93.5,68.1,D,Reprovado,0,low_grade,25-29,Tempo integral
S0507,2024.1,Campus A,Presencial,Feature Engineering,ML/AI,48,89.9,74.6,74.6,69.5,83.3,73.4,C,Aprovado,1,,25-29,Tempo integral
S0507,2024.2,Campus A,Híbrido,Statistics for Data,Analytics,32,99.0,69.0,69.0,77.9,89.8,74.6,C,Aprovado,1,,25-29,Tempo integral
S0508,2024.2,Campus A,Híbrido,Data Engineering II,Engineering,48,76.7,75.4,77.0,87.0,75.8,80.5,B,Aprovado,1,,25-29,Tempo integral
S0508,2024.1,Campus A,Presencial,Big Data & Spark,Engineering,32,74.5,62.4,75.3,76.4,74.9,72.5,C,Reprovado,0,low_attendance,25-29,Tempo integral
S0508,2024.1,Campus A,Presencial,Streaming Systems,Engineering,32,99.9,74.5,84.9,75.1,96.7,79.6,C,Aprovado,1,,25-29,Tempo integral
S0508,2024.1,Campus A,Presencial,MLOps Foundations,ML/AI,32,95.6,72.3,82.8,89.7,99.8,84.7,B,Aprovado,1,,25-29,Tempo integral
S0508,2025.1,Campus A,Presencial,Feature Engineering,ML/AI,48,100.0,86.3,71.8,79.7,93.4,80.8,B,Aprovado,1,,25-29,Tempo integral
S0508,2024.1,Campus A,Presencial,Statistics for Data,Analytics,64,84.4,55.7,56.9,53.4,88.8,58.4,F,Reprovado,0,low_grade,25-29,Tempo integral
S0509,2025.1,Campus B,Presencial,Data Engineering II,Engineering,32,90.4,89.7,72.3,78.1,87.2,80.5,B,Aprovado,1,,25-29,Tempo integral
S0509,2024.1,Campus B,Online,Big Data & Spark,Engineering,32,81.0,62.6,62.3,74.3,74.9,68.4,D,Reprovado,0,low_grade,25-29,Tempo integral
S0509,2025.1,Campus B,Presencial,Streaming Systems,Engineering,48,82.5,54.4,76.0,69.2,88.3,69.1,D,Reprovado,0,low_grade,25-29,Tempo integral
S0509,2025.1,Campus B,Presencial,MLOps Foundations,ML/AI,32,79.1,80.5,76.4,70.2,80.3,75.4,C,Aprovado,1,,25-29,Tempo integral
S0509,2025.1,Campus B,Presencial,Feature Engineering,ML/AI,32,88.0,62.5,87.7,86.4,85.9,80.7,B,Aprovado,1,,25-29,Tempo integral
S0509,2024.2,Campus B,Presencial,Statistics for Data,Analytics,48,85.8,91.3,71.8,85.6,82.0,83.2,B,Aprovado,1,,25-29,Tempo integral
S0510,2024.2,Campus B,Híbrido,Data Engineering II,Engineering,48,69.0,59.3,79.1,67.9,75.6,69.3,D,Reprovado,0,low_attendance,25-29,Tempo integral
S0510,2024.1,Campus B,Presencial,Big Data & Spark,Engineering,32,90.6,77.9,72.1,86.7,93.8,81.6,B,Aprovado,1,,25-29,Tempo integral
S0510,2024.1,Campus B,Presencial,Streaming Systems,Engineering,32,69.0,82.3,87.5,64.1,63.6,74.5,C,Reprovado,0,low_attendance,25-29,Tempo integral
S0510,2024.1,Campus B,Online,MLOps Foundations,ML/AI,32,80.6,65.4,49.3,75.7,77.6,66.7,D,Trancado,0,withdraw,25-29,Tempo integral
S0510,2024.2,Campus B,Online,Feature Engineering,ML/AI,64,78.3,75.3,74.0,62.0,80.2,70.2,C,Aprovado,1,,25-29,Tempo integral
S0510,2024.1,Campus B,Presencial,Statistics for Data,Analytics,64,94.3,77.1,73.8,80.1,93.9,79.2,C,Aprovado,1,,25-29,Tempo integral
S0511,2024.1,Campus C,Presencial,Data Engineering II,Engineering,32,93.0,71.0,100.0,83.7,93.1,85.5,B,Aprovado,1,,25-29,Tempo integral
S0511,2024.1,Campus C,Híbrido,Big Data & Spark,Engineering,32,90.2,82.7,88.0,70.6,84.1,79.3,C,Aprovado,1,,25-29,Tempo integral
S0511,2024.1,Campus C,Presencial,Streaming Systems,Engineering,64,100.0,97.3,76.1,74.1,98.3,82.8,B,Aprovado,1,,25-29,Tempo integral
S0511,2024.2,Campus C,Online,MLOps Foundations,ML/AI,48,83.2,84.0,74.4,69.6,83.1,75.8,C,Aprovado,1,,25-29,Tempo integral
S0511,2024.2,Campus C,Presencial,Feature Engineering,ML/AI,32,97.1,66.4,77.9,69.0,100.0,73.7,C,Aprovado,1,,25-29,Tempo integral
S0511,2024.2,Campus C,Online,Statistics for Data,Analytics,32,58.0,73.1,73.8,74.5,54.8,72.0,C,Reprovado,0,low_attendance,25-29,Tempo integral
S0512,2024.2,Campus C,Híbrido,Data Engineering II,Engineering,48,86.2,95.6,79.5,68.5,89.2,80.1,B,Aprovado,1,,20-24,Tempo integral
S0512,2024.1,Campus C,Híbrido,Big Data & Spark,Engineering,64,89.3,83.4,66.6,70.9,87.0,74.5,C,Aprovado,1,,20-24,Tempo integral
S0512,2024.1,Campus C,Híbrido,Streaming Systems,Engineering,48,88.7,65.5,88.1,82.7,93.6,80.8,B,Aprovado,1,,20-24,Tempo integral
S0512,2024.1,Campus C,Online,MLOps Foundations,ML/AI,64,84.6,69.9,86.9,65.2,78.0,73.1,C,Aprovado,1,,20-24,Tempo integral
S0512,2024.2,Campus C,Presencial,Feature Engineering,ML/AI,32,75.5,80.9,74.5,55.6,75.4,68.6,D,Reprovado,0,low_grade,20-24,Tempo integral
S0512,2024.2,Campus C,Presencial,Statistics for Data,Analytics,64,88.4,48.8,73.8,74.7,91.4,69.7,D,Reprovado,0,low_grade,20-24,Tempo integral
S0513,2025.1,Campus A,Híbrido,Data Engineering II,Engineering,48,90.3,80.0,67.0,95.8,91.5,84.2,B,Aprovado,1,,30-34,Meio período
S0513,2025.1,Campus A,Presencial,Big Data & Spark,Engineering,48,100.0,73.6,58.6,81.6,97.5,75.4,C,Aprovado,1,,30-34,Meio período
S0513,2024.1,Campus A,Presencial,Streaming Systems,Engineering,64,91.4,52.6,69.5,83.8,85.2,72.5,C,Aprovado,1,,30-34,Meio período
S0513,2024.1,Campus A,Presencial,MLOps Foundations,ML/AI,48,88.7,83.2,69.3,71.7,83.2,75.1,C,Aprovado,1,,30-34,Meio período
S0513,2025.1,Campus A,Online,Feature Engineering,ML/AI,32,73.3,49.0,68.1,85.0,65.8,69.8,D,Trancado,0,withdraw,30-34,Meio período
S0513,2025.1,Campus A,Presencial,Statistics for Data,Analytics,32,76.1,69.7,57.9,69.1,75.9,67.1,D,Reprovado,0,low_grade,30-34,Meio período
S0514,2025.1,Campus A,Presencial,Data Engineering II,Engineering,48,89.0,98.1,69.0,68.1,88.3,77.9,C,Aprovado,1,,30-34,Meio período
S0514,2024.1,Campus A,Online,Big Data & Spark,Engineering,64,66.4,58.2,65.0,78.2,69.7,69.1,D,Reprovado,0,low_attendance,30-34,Meio período
S0514,2024.2,Campus A,Online,Streaming Systems,Engineering,48,86.2,94.8,64.5,84.3,92.7,82.8,B,Aprovado,1,,30-34,Meio período
S0514,2024.1,Campus A,Híbrido,MLOps Foundations,ML/AI,32,77.1,72.9,56.9,93.9,70.7,77.1,C,Aprovado,1,,30-34,Meio período
S0514,2024.1,Campus A,Presencial,Feature Engineering,ML/AI,48,100.0,88.0,54.9,79.1,98.8,77.2,C,Aprovado,1,,30-34,Meio período
S0514,2025.1,Campus A,Presencial,Statistics for Data,Analytics,32,88.6,71.0,46.3,86.1,81.2,71.9,C,Aprovado,1,,30-34,Meio período
S0515,2024.2,Campus B,Online,Data Engineering II,Engineering,32,77.1,86.4,68.7,94.2,82.3,84.7,B,Aprovado,1,,30-34,Tempo integral
S0515,2024.2,Campus B,Presencial,Big Data & Spark,Engineering,48,100.0,68.0,75.3,98.8,100.0,85.3,B,Aprovado,1,,30-34,Tempo integral
S0515,2025.1,Campus B,Presencial,Streaming Systems,Engineering,32,88.0,59.4,57.8,69.2,88.4,65.8,D,Reprovado,0,low_grade,30-34,Tempo integral
S0515,2024.1,Campus B,Online,MLOps Foundations,ML/AI,64,70.4,67.2,82.1,75.1,64.5,73.8,C,Reprovado,0,low_attendance,30-34,Tempo integral
S0515,2025.1,Campus B,Presencial,Feature Engineering,ML/AI,32,79.6,97.2,55.9,73.5,79.5,75.6,C,Aprovado,1,,30-34,Tempo integral
S0515,2024.1,Campus B,Presencial,Statistics for Data,Analytics,32,90.2,62.2,60.6,81.3,89.0,72.1,C,Aprovado,1,,30-34,Tempo integral
S0516,2024.1,Campus A,Presencial,Data Engineering II,Engineering,48,81.3,88.1,77.1,98.9,79.0,88.7,B,Aprovado,1,,20-24,Desempregado
S0516,2024.1,Campus A,Online,Big Data & Spark,Engineering,48,79.3,94.1,78.3,87.4,82.4,86.3,B,Aprovado,1,,20-24,Desempregado
S0516,2024.2,Campus A,Presencial,Streaming Systems,Engineering,32,97.5,84.3,59.8,85.1,91.6,79.3,C,Aprovado,1,,20-24,Desempregado
S0516,2024.1,Campus A,Online,MLOps Foundations,ML/AI,48,89.4,72.4,85.5,67.3,79.8,74.4,C,Aprovado,1,,20-24,Desempregado
S0516,2024.2,Campus A,Híbrido,Feature Engineering,ML/AI,32,91.2,74.7,73.8,66.5,89.0,72.6,C,Aprovado,1,,20-24,Desempregado
S0516,2024.2,Campus A,Presencial,Statistics for Data,Analytics,32,87.1,78.9,80.7,77.8,84.9,79.5,C,Aprovado,1,,20-24,Desempregado
S0517,2024.2,Campus C,Presencial,Data Engineering II,Engineering,48,73.0,89.2,73.0,79.6,78.6,80.3,B,Reprovado,0,low_attendance,35-39,Desempregado
S0517,2024.2,Campus C,Presencial,Big Data & Spark,Engineering,64,86.9,76.4,80.0,69.2,82.3,75.0,C,Aprovado,1,,35-39,Desempregado
S0517,2024.2,Campus C,Online,Streaming Systems,Engineering,32,74.5,58.0,77.8,65.5,82.4,68.4,D,Trancado,0,withdraw,35-39,Desempregado
S0517,2025.1,Campus C,Presencial,MLOps Foundations,ML/AI,32,91.9,70.7,76.3,86.0,92.9,80.4,B,Aprovado,1,,35-39,Desempregado
S0517,2024.2,Campus C,Presencial,Feature Engineering,ML/AI,32,91.9,61.8,72.2,80.8,87.8,74.6,C,Aprovado,1,,35-39,Desempregado
S0517,2024.1,Campus C,Online,Statistics for Data,Analytics,32,87.9,60.3,49.4,83.9,85.7,69.6,D,Reprovado,0,low_grade,35-39,Desempregado
S0518,2024.1,Campus B,Presencial,Data Engineering II,Engineering,32,94.4,60.2,85.4,62.5,86.9,70.1,C,Aprovado,1,,25-29,Tempo integral
S0518,2024.1,Campus B,Presencial,Big Data & Spark,Engineering,48,87.2,60.6,78.9,76.8,87.4,74.3,C,Aprovado,1,,25-29,Tempo integral
S0518,2024.2,Campus B,Online,Streaming Systems,Engineering,32,64.9,66.9,62.6,73.9,62.9,68.2,D,Reprovado,0,low_attendance,25-29,Tempo integral
S0518,2024.2,Campus B,Presencial,MLOps Foundations,ML/AI,32,87.2,60.7,69.2,68.8,90.4,69.0,D,Reprovado,0,low_grade,25-29,Tempo integral
S0518,2024.1,Campus B,Online,Feature Engineering,ML/AI,48,93.0,63.4,88.8,72.8,94.6,76.6,C,Aprovado,1,,25-29,Tempo integral
S0518,2025.1,Campus B,Presencial,Statistics for Data,Analytics,32,100.0,46.6,81.7,94.0,100.0,79.7,C,Aprovado,1,,25-29,Tempo integral
S0519,2024.1,Campus A,Online,Data Engineering II,Engineering,32,70.1,79.1,79.0,64.6,61.4,71.5,C,Reprovado,0,low_attendance,30-34,Meio período
S0519,2024.1,Campus A,Presencial,Big Data & Spark,Engineering,32,87.1,84.8,75.7,82.6,89.3,82.1,B,Aprovado,1,,30-34,Meio período
S0519,2024.2,Campus A,Presencial,Streaming Systems,Engineering,32,89.6,72.0,83.0,72.5,88.2,76.6,C,Aprovado,1,,30-34,Meio período
S0519,2024.2,Campus A,Presencial,MLOps Foundations,ML/AI,48,84.7,83.6,52.9,86.9,81.2,77.0,C,Aprovado,1,,30-34,Meio período
S0519,2024.2,Campus A,Presencial,Feature Engineering,ML/AI,48,75.0,78.6,65.6,67.6,82.0,71.3,C,Aprovado,1,,30-34,Meio período
S0519,2024.2,Campus A,Híbrido,Statistics for Data,Analytics,32,100.0,91.2,52.3,70.0,100.0,73.8,C,Aprovado,1,,30-34,Meio período
S0520,2024.1,Campus B,Presencial,Data Engineering II,Engineering,32,82.2,81.1,93.6,80.5,84.6,84.3,B,Aprovado,1,,20-24,Tempo integral
S0520,2025.1,Campus B,Online,Big Data & Spark,Engineering,48,84.8,75.7,74.6,81.0,87.3,78.7,C,Aprovado,1,,20-24,Tempo integral
S0520,2024.1,Campus B,Online,Streaming Systems,Engineering,48,78.8,72.8,67.2,72.9,82.4,72.4,C,Aprovado,1,,20-24,Tempo integral
S0520,2025.1,Campus B,Presencial,MLOps Foundations,ML/AI,48,90.8,76.4,68.3,76.0,100.0,76.6,C,Aprovado,1,,20-24,Tempo integral
S0520,2025.1,Campus B,Online,Feature Engineering,ML/AI,64,89.1,42.2,72.1,71.0,84.8,65.5,D,Reprovado,0,low_grade,20-24,Tempo integral
S0520,2024.2,Campus B,Híbrido,Statistics for Data,Analytics,32,66.7,70.9,85.0,68.0,57.4,71.9,C,Reprovado,0,low_attendance,20-24,Tempo integral
S0521,2024.1,Campus A,Online,Data Engineering II,Engineering,32,68.2,48.2,71.7,66.8,63.8,63.1,D,Reprovado,0,low_attendance,25-29,Tempo integral
S0521,2024.2,Campus A,Online,Big Data & Spark,Engineering,48,82.1,78.4,43.6,63.9,82.3,64.3,D,Reprovado,0,low_grade,25-29,Tempo integral
S0521,2024.1,Campus A,Híbrido,Streaming Systems,Engineering,64,79.6,67.1,60.2,59.9,89.6,64.8,D,Reprovado,0,low_grade,25-29,Tempo integral
S0521,2025.1,Campus A,Presencial,MLOps Foundations,ML/AI,48,87.3,60.6,56.8,80.9,88.2,70.5,C,Aprovado,1,,25-29,Tempo integral
S0521,2025.1,Campus A,Online,Feature Engineering,ML/AI,32,82.7,81.3,100.0,96.4,86.1,92.5,A,Aprovado,1,,25-29,Tempo integral
S0521,2025.1,Campus A,Online,Statistics for Data,Analytics,32,80.7,59.7,78.1,74.6,76.4,71.9,C,Aprovado,1,,25-29,Tempo integral
S0522,2025.1,Campus B,Online,Data Engineering II,Engineering,64,80.8,80.5,69.4,69.0,84.9,73.6,C,Aprovado,1,,20-24,Meio período
S0522,2024.1,Campus B,Híbrido,Big Data & Spark,Engineering,48,73.4,53.3,64.3,67.3,72.3,63.5,D,Reprovado,0,low_attendance,20-24,Meio período
S0522,2024.2,Campus B,Presencial,Streaming Systems,Engineering,48,94.5,77.2,78.1,73.8,95.1,77.9,C,Aprovado,1,,20-24,Meio período
S0522,2024.1,Campus B,Online,MLOps Foundations,ML/AI,48,83.4,75.7,82.8,75.8,85.1,78.4,C,Aprovado,1,,20-24,Meio período
S0522,2025.1,Campus B,Online,Feature Engineering,ML/AI,32,79.5,90.6,74.1,66.1,79.6,75.5,C,Aprovado,1,,20-24,Meio período
S0522,2024.1,Campus B,Online,Statistics for Data,Analytics,64,82.7,44.5,70.9,79.7,83.9,69.1,D,Reprovado,0,low_grade,20-24,Meio período
S0523,2024.2,Campus A,Híbrido,Data Engineering II,Engineering,32,91.8,77.0,90.0,66.1,87.9,77.0,C,Aprovado,1,,25-29,Tempo integral
S0523,2024.2,Campus A,Presencial,Big Data & Spark,Engineering,32,98.6,72.0,78.6,71.7,100.0,76.3,C,Aprovado,1,,25-29,Tempo integral
S0523,2025.1,Campus A,Online,Streaming Systems,Engineering,32,100.0,66.3,77.8,78.0,100.0,77.2,C,Aprovado,1,,25-29,Tempo integral
S0523,2025.1,Campus A,Presencial,MLOps Foundations,ML/AI,48,93.5,69.4,100.0,75.8,94.8,82.2,B,Aprovado,1,,25-29,Tempo integral
S0523,2025.1,Campus A,Presencial,Feature Engineering,ML/AI,48,93.0,51.9,58.4,94.3,86.7,74.0,C,Aprovado,1,,25-29,Tempo integral
S0523,2024.2,Campus A,Presencial,Statistics for Data,Analytics,64,67.4,48.5,59.5,58.4,66.0,57.0,F,Reprovado,0,low_attendance,25-29,Tempo integral
S0524,2024.2,Campus A,Online,Data Engineering II,Engineering,48,89.0,60.8,80.8,73.8,86.6,73.6,C,Aprovado,1,,20-24,Tempo integral
S0524,2024.2,Campus A,Presencial,Big Data & Spark,Engineering,32,77.7,81.2,71.3,77.4,82.7,77.4,C,Aprovado,1,,20-24,Tempo integral
S0524,2024.1,Campus A,Presencial,Streaming Systems,Engineering,32,100.0,69.9,59.3,72.9,94.0,70.8,C,Aprovado,1,,20-24,Tempo integral
S0524,2024.1,Campus A,Presencial,MLOps Foundations,ML/AI,48,84.8,66.3,76.1,91.9,87.4,81.1,B,Aprovado,1,,20-24,Tempo integral
S0524,2024.2,Campus A,Híbrido,Feature Engineering,ML/AI,32,91.6,88.7,65.9,72.0,91.0,76.5,C,Aprovado,1,,20-24,Tempo integral
S0524,2024.1,Campus A,Presencial,Statistics for Data,Analytics,32,94.1,83.3,74.7,80.5,93.1,81.0,B,Aprovado,1,,20-24,Tempo integral
S0525,2024.1,Campus A,Presencial,Data Engineering II,Engineering,32,96.0,86.3,74.9,77.5,97.4,81.0,B,Aprovado,1,,30-34,Meio período
S0525,2025.1,Campus A,Presencial,Big Data & Spark,Engineering,32,100.0,69.3,90.0,72.6,100.0,78.9,C,Aprovado,1,,30-34,Meio período
S0525,2024.1,Campus A,Online,Streaming Systems,Engineering,48,72.9,40.2,53.2,77.0,65.5,60.7,D,Reprovado,0,low_attendance,30-34,Meio período
S0525,2024.2,Campus A,Presencial,MLOps Foundations,ML/AI,32,78.3,56.0,65.4,66.3,80.7,64.9,D,Reprovado,0,low_grade,30-34,Meio período
S0525,2025.1,Campus A,Presencial,Feature Engineering,ML/AI,48,81.0,68.0,60.7,63.1,72.8,64.7,D,Reprovado,0,low_grade,30-34,Meio período
S0525,2025.1,Campus A,Presencial,Statistics for Data,Analytics,32,73.7,34.7,64.0,57.1,74.0,54.9,F,Reprovado,0,low_attendance,30-34,Meio período
S0526,2025.1,Campus A,Online,Data Engineering II,Engineering,32,74.9,70.6,83.0,66.4,67.0,71.7,C,Trancado,0,withdraw,25-29,Tempo integral
S0526,2025.1,Campus A,Presencial,Big Data & Spark,Engineering,48,92.6,81.7,57.8,71.4,89.3,72.4,C,Aprovado,1,,25-29,Tempo integral
S0526,2025.1,Campus A,Presencial,Streaming Systems,Engineering,48,75.7,86.9,72.3,84.6,75.4,81.2,B,Aprovado,1,,25-29,Tempo integral
S0526,2025.1,Campus A,Presencial,MLOps Foundations,ML/AI,32,100.0,74.2,75.3,65.6,97.6,73.4,C,Aprovado,1,,25-29,Tempo integral
S0526,2024.1,Campus A,Presencial,Feature Engineering,ML/AI,32,83.3,73.9,91.6,87.0,76.8,83.8,B,Aprovado,1,,25-29,Tempo integral
S0526,2024.1,Campus A,Presencial,Statistics for Data,Analytics,48,86.5,64.5,92.1,82.7,84.3,80.6,B,Aprovado,1,,25-29,Tempo integral
S0527,2024.1,Campus C,Presencial,Data Engineering II,Engineering,32,100.0,63.4,78.1,76.4,100.0,75.9,C,Trancado,0,withdraw,45+,Tempo integral
S0527,2024.2,Campus C,Presencial,Big Data & Spark,Engineering,48,88.1,62.0,81.9,81.5,83.4,76.9,C,Aprovado,1,,45+,Tempo integral
S0527,2024.1,Campus C,Presencial,Streaming Systems,Engineering,32,100.0,88.3,77.8,77.1,90.2,81.4,B,Aprovado,1,,45+,Tempo integral
S0527,2024.1,Campus C,Presencial,MLOps Foundations,ML/AI,48,79.6,69.8,90.6,71.6,77.9,76.5,C,Aprovado,1,,45+,Tempo integral
S0527,2025.1,Campus C,Presencial,Feature Engineering,ML/AI,48,78.6,64.1,74.7,72.6,77.0,71.4,C,Aprovado,1,,45+,Tempo integral
S0527,2024.1,Campus C,Híbrido,Statistics for Data,Analytics,32,75.4,56.7,63.0,70.8,74.7,65.7,D,Reprovado,0,low_grade,45+,Tempo integral
S0528,2024.1,Campus C,Presencial,Data Engineering II,Engineering,32,77.5,62.0,57.2,61.6,74.9,61.9,D,Reprovado,0,low_grade,35-39,Meio período
S0528,2024.2,Campus C,Presencial,Big Data & Spark,Engineering,32,90.9,66.8,83.7,63.9,81.6,71.3,C,Aprovado,1,,35-39,Meio período
S0528,2024.2,Campus C,Presencial,Streaming Systems,Engineering,32,84.2,78.2,59.8,87.2,76.6,77.0,C,Aprovado,1,,35-39,Meio período
S0528,2025.1,Campus C,Presencial,MLOps Foundations,ML/AI,32,83.3,38.5,100.0,73.8,84.7,72.6,C,Aprovado,1,,35-39,Meio período
S0528,2024.2,Campus C,Online,Feature Engineering,ML/AI,32,87.9,98.3,79.7,85.1,82.7,86.8,B,Aprovado,1,,35-39,Meio período
S0528,2025.1,Campus C,Presencial,Statistics for Data,Analytics,48,84.4,84.0,84.8,83.4,85.8,84.2,B,Aprovado,1,,35-39,Meio período
S0529,2024.1,Campus B,Online,Data Engineering II,Engineering,64,85.1,82.9,64.2,67.9,86.7,72.6,C,Aprovado,1,,20-24,Desempregado
S0529,2024.2,Campus B,Online,Big Data & Spark,Engineering,32,84.9,67.8,74.4,85.7,78.9,77.7,C,Aprovado,1,,20-24,Desempregado
S0529,2024.1,Campus B,Híbrido,Streaming Systems,Engineering,48,67.2,70.9,82.4,55.5,66.9,67.2,D,Reprovado,0,low_attendance,20-24,Desempregado
S0529,2024.2,Campus B,Presencial,MLOps Foundations,ML/AI,32,74.8,90.7,70.7,68.9,76.5,75.6,C,Reprovado,0,low_attendance,20-24,Desempregado
